timestamp,temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent
2020-07-11 16:00:00,12.7,369.95,4.88,36.78
2020-07-11 17:00:00,11.42,198.18,4.44,39.2
2020-07-11 18:00:00,9.02,43.53,2.85,54.18
2020-07-11 19:00:00,6.37,0.0,2.45,68.08
2020-07-11 20:00:00,5.15,0.0,2.41,69.48
2020-07-11 21:00:00,4.12,0.0,2.31,71.15
2020-07-11 22:00:00,3.22,0.0,2.16,73.38
2020-07-11 23:00:00,2.48,0.0,1.97,76.83
2020-07-12 00:00:00,1.92,0.0,1.71,80.21
2020-07-12 01:00:00,1.59,0.0,1.34,82.64
2020-07-12 02:00:00,1.44,0.0,0.79,83.9
2020-07-12 03:00:00,0.05,0.0,1.75,91.55
2020-07-12 04:00:00,-0.27,0.0,1.37,93.08
2020-07-12 05:00:00,0.41,44.35,1.1,92.34
2020-07-12 06:00:00,1.71,155.77,1.03,87.21
2020-07-12 07:00:00,4.88,308.27,0.97,70.65
2020-07-12 08:00:00,6.97,536.83,1.45,59.54
2020-07-12 09:00:00,8.48,664.15,2.09,52.95
2020-07-12 10:00:00,9.86,681.22,2.84,48.55
2020-07-12 11:00:00,10.99,784.58,3.49,45.51
2020-07-12 12:00:00,11.92,865.42,4.12,42.98
2020-07-12 13:00:00,12.49,818.25,4.6,40.81
2020-07-12 14:00:00,12.81,677.2,5.07,38.44
2020-07-12 15:00:00,12.73,522.35,5.37,36.04
2020-07-12 16:00:00,12.09,319.5,5.25,34.68
2020-07-12 17:00:00,10.8,183.1,4.76,36.05
2020-07-12 18:00:00,8.12,42.95,2.87,51.42
2020-07-12 19:00:00,5.44,0.0,2.4,64.26
2020-07-12 20:00:00,4.64,0.0,2.19,64.48
2020-07-12 21:00:00,3.86,0.0,2.01,64.86
2020-07-12 22:00:00,3.05,0.0,1.85,66.1
2020-07-12 23:00:00,2.33,0.0,1.68,68.28
2020-07-13 00:00:00,1.69,0.0,1.49,71.18
2020-07-13 01:00:00,0.99,0.0,1.4,74.81
2020-07-13 02:00:00,0.17,0.0,1.49,79.5
2020-07-13 03:00:00,-0.43,0.0,1.45,83.38
2020-07-13 04:00:00,-0.79,0.0,1.24,85.59
2020-07-13 05:00:00,0.2,84.1,1.4,81.16
2020-07-13 06:00:00,3.06,284.45,1.84,70.81
2020-07-13 07:00:00,5.65,514.45,2.18,58.47
2020-07-13 08:00:00,8.14,718.38,2.59,46.67
2020-07-13 09:00:00,10.52,871.58,3.41,37.47
2020-07-13 10:00:00,12.3,971.88,4.57,31.27
2020-07-13 11:00:00,13.51,1031.68,5.56,27.73
2020-07-13 12:00:00,14.07,1023.38,6.38,26.97
2020-07-13 13:00:00,14.06,935.3,6.75,28.33
2020-07-13 14:00:00,13.44,813.33,6.78,31.07
2020-07-13 15:00:00,12.34,639.78,6.44,34.58
2020-07-13 16:00:00,11.05,434.52,5.7,38.1
2020-07-13 17:00:00,9.7,246.68,4.6,41.64
2020-07-13 18:00:00,7.8,60.75,2.63,53.93
2020-07-13 19:00:00,5.69,0.0,1.74,66.07
2020-07-13 20:00:00,5.06,0.0,1.53,63.38
2020-07-13 21:00:00,4.29,0.0,1.51,63.16
2020-07-13 22:00:00,3.42,0.0,1.53,64.74
2020-07-13 23:00:00,2.58,0.0,1.53,67.04
2020-07-14 00:00:00,1.75,0.0,1.51,70.3
2020-07-14 01:00:00,0.96,0.0,1.5,73.95
2020-07-14 02:00:00,0.21,0.0,1.53,77.95
2020-07-14 03:00:00,-0.35,0.0,1.49,81.67
2020-07-14 04:00:00,-0.72,0.0,1.37,84.25
2020-07-14 05:00:00,0.31,86.28,1.27,80.07
2020-07-14 06:00:00,3.49,286.48,1.24,66.92
2020-07-14 07:00:00,6.41,516.42,1.6,53.43
2020-07-14 08:00:00,8.64,694.97,2.08,44.63
2020-07-14 09:00:00,10.6,848.58,2.6,38.39
2020-07-14 10:00:00,12.24,955.85,3.03,34.17
2020-07-14 11:00:00,13.4,1022.72,3.33,31.53
2020-07-14 12:00:00,14.31,950.78,3.66,29.58
2020-07-14 13:00:00,14.82,853.2,3.96,28.39
2020-07-14 14:00:00,14.98,729.7,4.25,27.59
2020-07-14 15:00:00,14.63,556.47,4.46,27.65
2020-07-14 16:00:00,13.75,365.58,4.56,28.55
2020-07-14 17:00:00,12.36,217.15,4.39,31.15
2020-07-14 18:00:00,9.43,54.9,2.81,47.8
2020-07-14 19:00:00,6.54,0.0,2.57,61.04
2020-07-14 20:00:00,5.52,0.0,2.48,62.42
2020-07-14 21:00:00,4.64,0.0,2.32,63.86
2020-07-14 22:00:00,3.85,0.0,2.16,65.87
2020-07-14 23:00:00,3.17,0.0,1.96,68.38
2020-07-15 00:00:00,2.61,0.0,1.71,71.51
2020-07-15 01:00:00,2.11,0.0,1.48,74.74
2020-07-15 02:00:00,1.58,0.0,1.33,78.87
2020-07-15 03:00:00,1.12,0.0,1.23,83.08
2020-07-15 04:00:00,0.67,0.0,1.19,87.17
2020-07-15 05:00:00,1.51,77.1,1.22,85.27
2020-07-15 06:00:00,4.27,276.35,1.13,72.63
2020-07-15 07:00:00,6.71,510.0,1.22,58.75
2020-07-15 08:00:00,9.06,722.92,1.54,48.27
2020-07-15 09:00:00,11.12,881.28,1.97,41.69
2020-07-15 10:00:00,12.89,991.97,2.42,36.96
2020-07-15 11:00:00,14.39,1040.78,2.88,33.15
2020-07-15 12:00:00,15.41,1038.25,3.28,30.59
2020-07-15 13:00:00,15.99,965.05,3.61,29.14
2020-07-15 14:00:00,16.0,815.55,3.8,28.8
2020-07-15 15:00:00,15.59,637.47,3.87,29.07
2020-07-15 16:00:00,14.79,437.25,3.83,30.15
2020-07-15 17:00:00,13.53,237.5,3.59,32.85
2020-07-15 18:00:00,10.91,48.47,2.22,50.55
2020-07-15 19:00:00,8.42,0.0,1.97,60.14
2020-07-15 20:00:00,7.33,0.0,1.97,61.16
2020-07-15 21:00:00,6.43,0.0,1.9,62.54
2020-07-15 22:00:00,5.61,0.0,1.78,64.44
2020-07-15 23:00:00,4.87,0.0,1.64,66.86
2020-07-16 00:00:00,4.2,0.0,1.5,69.82
2020-07-16 01:00:00,3.67,0.0,1.29,72.8
2020-07-16 02:00:00,3.31,0.0,0.98,75.26
2020-07-16 03:00:00,2.93,0.0,0.65,77.79
2020-07-16 04:00:00,2.49,0.0,0.58,80.39
2020-07-16 05:00:00,3.07,34.35,0.96,79.24
2020-07-16 06:00:00,5.97,136.95,0.98,70.31
2020-07-16 07:00:00,8.65,277.6,1.69,59.7
2020-07-16 08:00:00,10.77,552.0,2.56,49.97
2020-07-16 09:00:00,12.51,642.62,3.35,42.98
2020-07-16 10:00:00,13.92,741.2,3.91,38.42
2020-07-16 11:00:00,15.06,696.53,4.27,35.28
2020-07-16 12:00:00,15.94,812.78,4.58,33.0
2020-07-16 13:00:00,16.27,665.88,4.76,32.45
2020-07-16 14:00:00,16.15,567.6,4.71,33.0
2020-07-16 15:00:00,15.57,410.1,4.6,34.35
2020-07-16 16:00:00,14.58,249.38,4.34,37.01
2020-07-16 17:00:00,13.14,146.68,3.94,42.14
2020-07-16 18:00:00,10.91,35.25,2.49,57.1
2020-07-16 19:00:00,8.67,0.0,2.12,70.82
2020-07-16 20:00:00,7.69,0.0,2.11,74.52
2020-07-16 21:00:00,6.71,0.0,2.04,79.15
2020-07-16 22:00:00,5.82,0.0,1.86,83.26
2020-07-16 23:00:00,5.19,0.0,1.62,86.45
2020-07-17 00:00:00,4.58,0.0,1.45,89.64
2020-07-17 01:00:00,4.02,0.0,1.28,92.53
2020-07-17 02:00:00,3.71,0.0,1.02,93.99
2020-07-17 03:00:00,3.44,0.0,0.71,95.21
2020-07-17 04:00:00,3.13,0.0,0.58,96.76
2020-07-17 05:00:00,3.74,42.75,0.68,93.19
2020-07-17 06:00:00,6.25,155.18,1.53,76.67
2020-07-17 07:00:00,8.64,281.05,2.35,61.02
2020-07-17 08:00:00,10.87,471.23,2.72,49.87
2020-07-17 09:00:00,12.87,700.55,3.17,42.06
2020-07-17 10:00:00,14.49,759.42,3.74,37.44
2020-07-17 11:00:00,15.66,887.88,4.3,35.08
2020-07-17 12:00:00,16.33,722.88,4.74,33.94
2020-07-17 13:00:00,16.49,628.1,5.1,33.94
2020-07-17 14:00:00,15.99,469.42,5.32,35.44
2020-07-17 15:00:00,14.97,373.75,5.21,38.56
2020-07-17 16:00:00,13.5,250.52,4.77,43.52
2020-07-17 17:00:00,11.97,131.3,3.97,49.61
2020-07-17 18:00:00,10.51,29.9,2.52,59.27
2020-07-17 19:00:00,8.95,0.0,1.73,69.29
2020-07-17 20:00:00,8.28,0.0,1.47,70.48
2020-07-17 21:00:00,7.5,0.0,1.35,72.69
2020-07-17 22:00:00,6.81,0.0,1.3,74.87
2020-07-17 23:00:00,6.14,0.0,1.29,77.89
2020-07-18 00:00:00,5.43,0.0,1.28,81.9
2020-07-18 01:00:00,4.82,0.0,1.28,85.65
2020-07-18 02:00:00,4.37,0.0,1.21,88.52
2020-07-18 03:00:00,3.9,0.0,1.18,91.05
2020-07-18 04:00:00,3.48,0.0,1.06,92.87
2020-07-18 05:00:00,4.05,37.1,1.02,89.02
2020-07-18 06:00:00,6.49,158.55,1.44,73.5
2020-07-18 07:00:00,8.95,348.3,1.81,58.22
2020-07-18 08:00:00,10.97,478.75,2.29,49.35
2020-07-18 09:00:00,12.73,693.08,2.85,44.06
2020-07-18 10:00:00,14.31,713.35,3.46,40.19
2020-07-18 11:00:00,15.6,783.22,4.13,37.17
2020-07-18 12:00:00,16.46,918.6,4.87,35.01
2020-07-18 13:00:00,16.83,725.15,5.53,33.89
2020-07-18 14:00:00,16.72,571.0,5.96,33.42
2020-07-18 15:00:00,16.15,421.92,6.1,33.67
2020-07-18 16:00:00,15.03,255.7,6.01,35.41
2020-07-18 17:00:00,13.34,150.18,5.48,39.46
2020-07-18 18:00:00,10.73,33.0,3.45,51.92
2020-07-18 19:00:00,8.18,0.0,2.43,67.64
2020-07-18 20:00:00,7.31,0.0,2.12,71.17
2020-07-18 21:00:00,6.78,0.0,1.85,72.65
2020-07-18 22:00:00,6.12,0.0,1.8,75.61
2020-07-18 23:00:00,5.37,0.0,1.86,80.87
2020-07-19 00:00:00,4.67,0.0,1.97,86.19
2020-07-19 01:00:00,3.92,0.0,2.07,90.69
2020-07-19 02:00:00,3.05,0.0,2.07,95.44
2020-07-19 03:00:00,2.29,0.0,1.98,99.44
2020-07-19 04:00:00,1.78,0.0,1.81,100.0
2020-07-19 05:00:00,2.7,41.83,1.94,93.21
2020-07-19 06:00:00,5.37,167.07,2.62,70.99
2020-07-19 07:00:00,7.68,330.98,2.77,54.62
2020-07-19 08:00:00,9.72,512.5,2.95,46.31
2020-07-19 09:00:00,11.46,652.12,3.39,41.75
2020-07-19 10:00:00,12.86,769.7,3.79,38.73
2020-07-19 11:00:00,14.04,852.85,4.0,36.7
2020-07-19 12:00:00,14.93,878.72,4.48,36.26
2020-07-19 13:00:00,15.03,810.17,5.43,38.46
2020-07-19 14:00:00,14.59,697.6,6.15,42.13
2020-07-19 15:00:00,13.96,529.8,6.38,45.1
2020-07-19 16:00:00,12.82,327.17,6.24,49.02
2020-07-19 17:00:00,11.29,174.98,5.75,54.25
2020-07-19 18:00:00,9.42,35.97,3.97,62.93
2020-07-19 19:00:00,7.72,0.0,1.95,76.16
2020-07-19 20:00:00,6.78,0.0,1.91,79.93
2020-07-19 21:00:00,5.86,0.0,1.9,82.96
2020-07-19 22:00:00,4.9,0.0,1.79,86.63
2020-07-19 23:00:00,4.08,0.0,1.6,90.13
2020-07-20 00:00:00,3.41,0.0,1.53,92.88
2020-07-20 01:00:00,3.0,0.0,1.83,93.49
2020-07-20 02:00:00,2.64,0.0,1.62,93.87
2020-07-20 03:00:00,2.46,0.0,1.21,93.77
2020-07-20 04:00:00,2.18,0.0,1.14,94.46
2020-07-20 05:00:00,2.66,41.97,0.94,90.79
2020-07-20 06:00:00,4.83,153.18,1.53,73.07
2020-07-20 07:00:00,7.23,255.9,2.16,55.02
2020-07-20 08:00:00,8.73,521.58,2.51,46.94
2020-07-20 09:00:00,10.01,551.97,2.96,42.9
2020-07-20 10:00:00,11.37,621.8,3.59,40.2
2020-07-20 11:00:00,12.61,697.22,4.33,37.97
2020-07-20 12:00:00,13.36,803.22,5.2,36.55
2020-07-20 13:00:00,13.61,803.1,6.05,36.42
2020-07-20 14:00:00,13.46,652.97,6.61,36.96
2020-07-20 15:00:00,12.89,465.12,6.67,37.74
2020-07-20 16:00:00,12.06,292.65,6.12,39.0
2020-07-20 17:00:00,10.83,157.55,5.1,41.82
2020-07-20 18:00:00,8.7,31.7,2.96,54.4
2020-07-20 19:00:00,6.44,0.0,2.24,68.54
2020-07-20 20:00:00,5.51,0.0,2.17,70.43
2020-07-20 21:00:00,4.7,0.0,2.17,73.1
2020-07-20 22:00:00,3.89,0.0,2.17,76.91
2020-07-20 23:00:00,3.13,0.0,2.22,82.02
2020-07-21 00:00:00,2.58,0.0,2.19,86.81
2020-07-21 01:00:00,2.27,0.0,1.87,89.91
2020-07-21 02:00:00,2.12,0.0,1.1,89.34
2020-07-21 03:00:00,1.34,0.0,1.5,93.07
2020-07-21 04:00:00,1.2,0.0,1.48,93.65
2020-07-21 05:00:00,1.6,27.02,1.68,88.69
2020-07-21 06:00:00,2.57,89.9,2.21,76.56
2020-07-21 07:00:00,3.73,159.07,2.76,67.63
2020-07-21 08:00:00,5.4,152.45,3.18,59.65
2020-07-21 09:00:00,7.38,225.05,3.54,53.37
2020-07-21 10:00:00,9.15,257.48,4.0,49.86
2020-07-21 11:00:00,10.19,309.55,5.27,49.24
2020-07-21 12:00:00,10.76,426.58,6.96,49.41
2020-07-21 13:00:00,11.03,362.12,8.06,48.18
2020-07-21 14:00:00,10.81,282.55,8.32,46.38
2020-07-21 15:00:00,9.83,235.82,7.72,47.09
2020-07-21 16:00:00,8.54,138.65,6.76,49.47
2020-07-21 17:00:00,7.08,64.03,5.64,53.11
2020-07-21 18:00:00,5.63,19.67,3.84,59.25
2020-07-21 19:00:00,4.34,0.0,2.47,69.35
2020-07-21 20:00:00,3.43,0.0,2.35,72.91
2020-07-21 21:00:00,2.59,0.0,2.21,75.62
2020-07-21 22:00:00,1.7,0.0,1.89,77.86
2020-07-21 23:00:00,0.98,0.0,1.74,77.71
2020-07-22 00:00:00,0.31,0.0,1.83,80.82
2020-07-22 01:00:00,0.02,0.0,1.64,81.91
2020-07-22 02:00:00,-0.09,0.0,1.39,82.02
2020-07-22 03:00:00,-0.36,0.0,1.28,83.72
2020-07-22 04:00:00,-0.67,0.0,1.27,85.91
2020-07-22 05:00:00,0.11,41.65,1.52,80.36
2020-07-22 06:00:00,1.63,162.1,2.18,66.05
2020-07-22 07:00:00,3.15,318.83,2.55,57.33
2020-07-22 08:00:00,4.63,467.67,2.8,52.89
2020-07-22 09:00:00,6.25,666.53,2.95,48.73
2020-07-22 10:00:00,8.11,644.8,3.25,44.1
2020-07-22 11:00:00,9.65,683.9,3.64,40.57
2020-07-22 12:00:00,10.67,709.22,4.08,38.37
2020-07-22 13:00:00,11.15,646.15,4.48,37.43
2020-07-22 14:00:00,11.32,542.65,4.76,37.28
2020-07-22 15:00:00,10.81,398.08,4.82,38.55
2020-07-22 16:00:00,9.68,249.98,4.62,42.05
2020-07-22 17:00:00,8.0,148.73,4.13,49.06
2020-07-22 18:00:00,5.92,32.45,3.22,60.36
2020-07-22 19:00:00,4.07,0.0,2.22,73.54
2020-07-22 20:00:00,3.13,0.0,1.94,80.33
2020-07-22 21:00:00,2.55,0.0,1.5,85.39
2020-07-22 22:00:00,2.09,0.0,1.42,87.58
2020-07-22 23:00:00,1.81,0.0,1.11,88.4
2020-07-23 00:00:00,1.45,0.0,0.94,87.8
2020-07-23 01:00:00,1.08,0.0,0.9,87.6
2020-07-23 02:00:00,0.68,0.0,1.05,86.81
2020-07-23 03:00:00,0.23,0.0,1.23,85.94
2020-07-23 04:00:00,-0.17,0.0,1.31,84.77
2020-07-23 05:00:00,0.54,75.3,1.37,80.12
2020-07-23 06:00:00,3.51,286.27,2.57,53.96
2020-07-23 07:00:00,6.34,517.05,3.4,30.05
2020-07-23 08:00:00,8.33,738.65,3.31,23.31
2020-07-23 09:00:00,10.1,914.03,2.82,21.15
2020-07-23 10:00:00,11.73,1029.15,2.34,19.79
2020-07-23 11:00:00,13.11,1056.82,2.47,18.57
2020-07-23 12:00:00,14.13,1022.97,3.03,17.43
2020-07-23 13:00:00,14.76,970.62,3.53,16.56
2020-07-23 14:00:00,15.0,835.45,3.72,16.03
2020-07-23 15:00:00,14.77,659.53,3.71,15.88
2020-07-23 16:00:00,14.03,451.0,3.58,16.13
2020-07-23 17:00:00,12.76,240.93,3.2,18.24
2020-07-23 18:00:00,9.59,50.35,1.89,38.84
2020-07-23 19:00:00,8.31,0.0,1.74,32.49
2020-07-23 20:00:00,7.89,0.0,1.55,29.29
2020-07-23 21:00:00,7.38,0.0,1.38,27.67
2020-07-23 22:00:00,6.65,0.0,1.2,27.64
2020-07-23 23:00:00,5.89,0.0,1.05,28.01
2020-07-24 00:00:00,5.14,0.0,0.82,28.32
2020-07-24 01:00:00,4.23,0.0,0.53,29.37
2020-07-24 02:00:00,3.41,0.0,0.36,31.0
2020-07-24 03:00:00,2.82,0.0,0.4,32.22
2020-07-24 04:00:00,2.18,0.0,0.54,33.75
2020-07-24 05:00:00,2.39,75.55,0.68,38.35
2020-07-24 06:00:00,5.1,288.88,0.8,33.75
2020-07-24 07:00:00,9.87,520.3,0.65,21.19
2020-07-24 08:00:00,12.79,733.47,0.56,17.65
2020-07-24 09:00:00,14.39,887.03,0.71,16.82
2020-07-24 10:00:00,15.73,1028.2,1.11,16.48
2020-07-24 11:00:00,16.93,1059.68,1.72,15.99
2020-07-24 12:00:00,17.8,1066.43,2.46,15.77
2020-07-24 13:00:00,18.25,997.92,3.12,15.78
2020-07-24 14:00:00,18.3,856.12,3.71,15.95
2020-07-24 15:00:00,17.88,669.92,4.12,16.55
2020-07-24 16:00:00,16.9,437.95,4.3,17.86
2020-07-24 17:00:00,15.3,233.9,4.01,21.68
2020-07-24 18:00:00,11.45,46.67,2.48,44.26
2020-07-24 19:00:00,9.19,0.0,2.48,48.84
2020-07-24 20:00:00,8.32,0.0,2.45,49.6
2020-07-24 21:00:00,7.52,0.0,2.36,51.13
2020-07-24 22:00:00,6.71,0.0,2.25,53.67
2020-07-24 23:00:00,5.94,0.0,2.07,56.9
2020-07-25 00:00:00,5.25,0.0,1.86,60.11
2020-07-25 01:00:00,4.58,0.0,1.66,64.88
2020-07-25 02:00:00,4.04,0.0,1.4,69.11
2020-07-25 03:00:00,3.51,0.0,1.15,72.58
2020-07-25 04:00:00,3.06,0.0,0.98,75.57
2020-07-25 05:00:00,3.84,60.97,0.87,75.43
2020-07-25 06:00:00,6.45,227.23,1.03,66.54
2020-07-25 07:00:00,9.89,409.85,1.51,53.21
2020-07-25 08:00:00,12.68,608.1,1.22,41.32
2020-07-25 09:00:00,14.04,784.67,1.57,36.77
2020-07-25 10:00:00,13.22,897.83,1.89,39.29
2020-07-25 11:00:00,12.63,822.5,2.13,42.19
2020-07-25 12:00:00,11.91,921.22,3.04,46.43
2020-07-25 13:00:00,11.1,699.67,2.77,50.64
2020-07-25 14:00:00,10.96,644.28,1.64,51.18
2020-07-25 15:00:00,11.34,471.85,1.26,49.41
2020-07-25 16:00:00,11.81,297.58,1.3,47.34
2020-07-25 17:00:00,11.54,178.77,1.28,47.98
2020-07-25 18:00:00,9.87,37.72,0.82,61.53
2020-07-25 19:00:00,8.77,0.0,0.84,60.69
2020-07-25 20:00:00,7.97,0.0,1.06,62.16
2020-07-25 21:00:00,7.24,0.0,1.19,64.41
2020-07-25 22:00:00,6.62,0.0,1.22,66.72
2020-07-25 23:00:00,5.94,0.0,1.24,70.23
2020-07-26 00:00:00,5.26,0.0,1.26,74.56
2020-07-26 01:00:00,4.62,0.0,1.24,79.51
2020-07-26 02:00:00,4.25,0.0,1.08,83.18
2020-07-26 03:00:00,3.99,0.0,0.93,85.75
2020-07-26 04:00:00,3.74,0.0,0.91,87.51
2020-07-26 05:00:00,4.12,47.9,1.0,86.71
2020-07-26 06:00:00,6.18,195.07,0.68,78.32
2020-07-26 07:00:00,8.97,390.02,0.57,64.58
2020-07-26 08:00:00,11.1,614.38,1.27,53.92
2020-07-26 09:00:00,12.97,780.08,2.19,47.08
2020-07-26 10:00:00,14.59,802.97,3.02,42.58
2020-07-26 11:00:00,15.8,967.47,3.72,39.36
2020-07-26 12:00:00,16.51,921.92,4.3,37.49
2020-07-26 13:00:00,16.58,741.42,4.64,37.05
2020-07-26 14:00:00,16.32,643.9,4.76,37.15
2020-07-26 15:00:00,15.94,485.88,4.71,37.11
2020-07-26 16:00:00,15.18,290.55,4.49,38.09
2020-07-26 17:00:00,14.01,163.95,3.98,41.14
2020-07-26 18:00:00,11.53,31.85,2.34,57.4
2020-07-26 19:00:00,9.46,0.0,2.27,65.86
2020-07-26 20:00:00,8.62,0.0,2.16,67.05
2020-07-26 21:00:00,7.82,0.0,2.03,68.57
2020-07-26 22:00:00,7.06,0.0,1.88,71.01
2020-07-26 23:00:00,6.31,0.0,1.7,74.07
2020-07-27 00:00:00,5.6,0.0,1.63,79.02
2020-07-27 01:00:00,5.17,0.0,1.52,84.14
2020-07-27 02:00:00,4.76,0.0,1.39,88.2
2020-07-27 03:00:00,4.38,0.0,1.27,91.47
2020-07-27 04:00:00,4.04,0.0,1.17,93.82
2020-07-27 05:00:00,4.6,37.92,1.14,90.57
2020-07-27 06:00:00,6.5,181.02,1.58,79.68
2020-07-27 07:00:00,9.06,342.52,2.37,65.7
2020-07-27 08:00:00,11.21,553.4,2.53,55.12
2020-07-27 09:00:00,13.14,707.83,2.89,47.17
2020-07-27 10:00:00,14.79,800.3,3.31,41.39
2020-07-27 11:00:00,16.02,920.62,3.81,37.29
2020-07-27 12:00:00,16.8,960.53,4.25,34.67
2020-07-27 13:00:00,17.09,874.85,4.57,33.53
2020-07-27 14:00:00,17.01,659.5,5.0,33.11
2020-07-27 15:00:00,16.44,499.95,5.25,33.57
2020-07-27 16:00:00,15.24,312.02,5.14,35.61
2020-07-27 17:00:00,13.59,177.1,4.58,39.51
2020-07-27 18:00:00,10.95,36.38,2.71,54.29
2020-07-27 19:00:00,9.05,0.0,2.22,65.86
2020-07-27 20:00:00,8.22,0.0,2.05,67.55
2020-07-27 21:00:00,7.6,0.0,1.85,67.6
2020-07-27 22:00:00,7.01,0.0,1.69,68.13
2020-07-27 23:00:00,6.34,0.0,1.6,70.05
2020-07-28 00:00:00,5.58,0.0,1.54,72.97
2020-07-28 01:00:00,4.88,0.0,1.47,76.58
2020-07-28 02:00:00,4.39,0.0,1.33,80.02
2020-07-28 03:00:00,4.06,0.0,1.15,82.36
2020-07-28 04:00:00,3.73,0.0,0.84,84.43
2020-07-28 05:00:00,4.16,52.7,0.9,83.39
2020-07-28 06:00:00,7.01,225.05,1.56,70.36
2020-07-28 07:00:00,9.67,399.08,1.12,57.17
2020-07-28 08:00:00,10.46,586.7,2.09,53.53
2020-07-28 09:00:00,11.21,796.0,2.77,52.14
2020-07-28 10:00:00,12.59,856.12,2.62,48.67
2020-07-28 11:00:00,14.17,972.5,2.85,44.74
2020-07-28 12:00:00,15.32,866.3,3.51,41.83
2020-07-28 13:00:00,15.91,815.67,4.24,39.53
2020-07-28 14:00:00,16.32,685.97,5.0,36.87
2020-07-28 15:00:00,16.15,511.52,5.29,35.79
2020-07-28 16:00:00,15.3,324.62,5.15,37.14
2020-07-28 17:00:00,13.76,181.7,4.74,41.34
2020-07-28 18:00:00,11.15,34.08,2.86,56.18
2020-07-28 19:00:00,9.1,0.0,2.44,67.74
2020-07-28 20:00:00,8.07,0.0,2.3,71.2
2020-07-28 21:00:00,7.21,0.0,2.09,73.59
2020-07-28 22:00:00,6.66,0.0,1.79,74.1
2020-07-28 23:00:00,6.2,0.0,1.38,73.87
2020-07-29 00:00:00,5.61,0.0,1.23,76.46
2020-07-29 01:00:00,4.69,0.0,1.5,82.81
2020-07-29 02:00:00,4.17,0.0,1.44,87.16
2020-07-29 03:00:00,3.91,0.0,1.23,88.79
2020-07-29 04:00:00,3.7,0.0,1.1,89.9
2020-07-29 05:00:00,4.35,61.22,1.02,87.38
2020-07-29 06:00:00,6.84,266.3,1.31,75.33
2020-07-29 07:00:00,9.27,486.58,1.63,61.62
2020-07-29 08:00:00,11.0,709.5,1.88,52.25
2020-07-29 09:00:00,12.43,857.88,2.36,46.63
2020-07-29 10:00:00,13.88,976.4,2.86,42.69
2020-07-29 11:00:00,15.14,1031.88,3.34,39.59
2020-07-29 12:00:00,15.97,969.33,3.72,37.41
2020-07-29 13:00:00,16.37,826.5,3.98,36.09
2020-07-29 14:00:00,16.48,732.72,4.3,35.62
2020-07-29 15:00:00,16.01,546.12,4.64,36.59
2020-07-29 16:00:00,14.72,355.38,4.4,40.72
2020-07-29 17:00:00,12.76,201.48,3.98,48.65
2020-07-29 18:00:00,10.32,39.58,2.82,63.75
2020-07-29 19:00:00,8.74,0.0,1.85,75.54
2020-07-29 20:00:00,7.88,0.0,1.37,80.54
2020-07-29 21:00:00,6.87,0.0,1.6,82.68
2020-07-29 22:00:00,6.0,0.0,2.02,85.02
2020-07-29 23:00:00,5.47,0.0,1.83,86.98
2020-07-30 00:00:00,5.08,0.0,1.63,89.04
2020-07-30 01:00:00,4.58,0.0,1.38,91.73
2020-07-30 02:00:00,4.26,0.0,1.19,93.12
2020-07-30 03:00:00,3.96,0.0,1.06,93.84
2020-07-30 04:00:00,3.51,0.0,0.92,95.22
2020-07-30 05:00:00,3.77,56.4,0.92,92.11
2020-07-30 06:00:00,5.95,241.73,0.77,77.63
2020-07-30 07:00:00,9.32,435.15,1.51,55.85
2020-07-30 08:00:00,11.86,646.0,1.9,43.36
2020-07-30 09:00:00,13.78,814.6,2.35,37.4
2020-07-30 10:00:00,15.45,924.85,2.9,33.02
2020-07-30 11:00:00,16.74,1011.3,2.96,29.74
2020-07-30 12:00:00,17.66,962.88,2.95,27.28
2020-07-30 13:00:00,18.21,894.65,3.86,25.72
2020-07-30 14:00:00,18.17,722.1,4.47,25.07
2020-07-30 15:00:00,17.57,554.83,4.55,25.04
2020-07-30 16:00:00,16.38,351.67,4.44,26.54
2020-07-30 17:00:00,14.83,186.98,3.85,31.88
2020-07-30 18:00:00,12.27,32.7,2.5,50.29
2020-07-30 19:00:00,10.49,0.0,2.56,58.53
2020-07-30 20:00:00,9.44,0.0,2.42,61.57
2020-07-30 21:00:00,8.86,0.0,2.1,64.36
2020-07-30 22:00:00,8.23,0.0,1.98,67.78
2020-07-30 23:00:00,7.49,0.0,1.91,72.01
2020-07-31 00:00:00,6.7,0.0,1.85,76.0
2020-07-31 01:00:00,5.97,0.0,1.8,80.1
2020-07-31 02:00:00,5.29,0.0,1.77,84.28
2020-07-31 03:00:00,4.76,0.0,1.61,88.35
2020-07-31 04:00:00,4.55,0.0,1.3,90.45
2020-07-31 05:00:00,5.2,40.05,1.1,87.74
2020-07-31 06:00:00,6.55,188.1,1.21,80.35
2020-07-31 07:00:00,8.77,347.12,1.44,66.41
2020-07-31 08:00:00,10.84,551.33,1.74,55.84
2020-07-31 09:00:00,12.46,716.67,2.32,50.03
2020-07-31 10:00:00,13.86,911.75,2.76,45.56
2020-07-31 11:00:00,14.9,854.17,3.11,42.66
2020-07-31 12:00:00,15.59,841.58,3.63,40.83
2020-07-31 13:00:00,15.86,795.1,4.09,39.95
2020-07-31 14:00:00,15.77,577.88,4.51,39.59
2020-07-31 15:00:00,15.34,368.55,4.7,39.14
